HomePlanet,CryoSleep,Destination,Age,VIP,CabinDeck,CabinNumber,CabinSide,TotalSpent
Mars,True,TRAPPIST-1e,19.0,False,F,1001,P,0.0
Europa,False,55 Cancri e,36.0,True,B,195,S,11737.0
Earth,True,55 Cancri e,59.0,False,G,794,P,0.0
Earth,True,55 Cancri e,24.0,False,G,802,S,0.0
Mars,True,TRAPPIST-1e,4.0,False,F,935,S,0.0
Mars,True,TRAPPIST-1e,20.0,False,F,935,S,0.0
Mars,False,TRAPPIST-1e,24.0,False,F,935,S,1041.0
Mars,False,55 Cancri e,31.0,False,F,1002,P,1472.0
Mars,False,TRAPPIST-1e,23.0,False,F,936,S,5915.0
Mars,False,TRAPPIST-1e,3.0,False,F,937,S,0.0
Mars,True,TRAPPIST-1e,22.0,False,F,937,S,0.0
Mars,False,TRAPPIST-1e,20.0,False,F,937,S,0.0
Mars,False,TRAPPIST-1e,0.0,False,F,937,S,0.0
Mars,True,55 Cancri e,13.0,False,F,1004,P,0.0
Europa,False,TRAPPIST-1e,51.0,False,B,161,P,3677.0
Mars,True,55 Cancri e,3.0,False,F,1005,P,0.0
Mars,False,TRAPPIST-1e,4.0,False,F,938,S,0.0
Mars,False,TRAPPIST-1e,24.0,False,F,938,S,2204.0
Mars,True,TRAPPIST-1e,1.0,False,F,938,S,0.0
Earth,False,TRAPPIST-1e,31.0,False,F,1006,P,1456.0
Earth,False,TRAPPIST-1e,34.0,False,G,803,S,1708.0
Earth,False,55 Cancri e,20.0,False,G,804,S,847.0
Earth,False,TRAPPIST-1e,19.0,False,F,1007,P,2077.0
Mars,False,TRAPPIST-1e,35.0,False,F,1008,P,1820.0
Earth,True,TRAPPIST-1e,36.0,False,G,806,S,0.0
Europa,False,55 Cancri e,58.0,False,A,60,S,6378.0
Europa,False,TRAPPIST-1e,56.0,False,A,60,S,3776.0
Earth,True,PSO J318.5-22,27.0,False,G,798,P,0.0
Earth,True,TRAPPIST-1e,25.0,False,G,799,P,0.0
Earth,True,PSO J318.5-22,39.0,False,G,800,P,0.0
Mars,False,TRAPPIST-1e,43.0,False,F,1010,P,1346.0
Mars,True,TRAPPIST-1e,42.0,False,F,939,S,0.0
Earth,True,TRAPPIST-1e,19.0,False,G,809,S,0.0
Earth,False,TRAPPIST-1e,32.0,False,G,810,S,709.0
Earth,True,TRAPPIST-1e,61.0,False,G,811,S,0.0
Mars,False,TRAPPIST-1e,64.0,False,D,154,S,2397.0
Earth,False,PSO J318.5-22,26.0,False,F,943,S,1385.0
Europa,False,55 Cancri e,35.0,False,B,162,P,4635.0
Earth,False,TRAPPIST-1e,43.0,False,E,309,P,997.0
Earth,True,55 Cancri e,3.0,False,G,803,P,0.0
Europa,False,TRAPPIST-1e,56.0,False,A,44,P,10554.0
Earth,True,PSO J318.5-22,25.0,False,G,813,S,0.0
Earth,False,TRAPPIST-1e,12.0,False,G,813,S,0.0
Earth,True,PSO J318.5-22,2.0,False,G,813,S,0.0
Earth,False,TRAPPIST-1e,46.0,False,F,945,S,870.0
Earth,False,TRAPPIST-1e,32.0,False,F,945,S,2993.0
Earth,True,PSO J318.5-22,24.0,False,G,804,P,0.0
Earth,False,TRAPPIST-1e,28.0,False,G,805,P,882.0
Earth,False,TRAPPIST-1e,24.0,False,G,814,S,709.0
Earth,False,TRAPPIST-1e,21.0,False,G,816,S,786.0
Earth,False,TRAPPIST-1e,38.0,False,E,310,P,787.0
Europa,True,TRAPPIST-1e,35.0,False,B,164,P,0.0
Earth,False,PSO J318.5-22,22.0,False,F,1018,P,546.0
Earth,False,55 Cancri e,42.0,False,G,807,P,924.0
Europa,True,TRAPPIST-1e,52.0,False,C,156,P,0.0
Earth,True,TRAPPIST-1e,43.0,False,G,818,S,0.0
Earth,False,TRAPPIST-1e,30.0,False,F,950,S,1914.0
Earth,True,TRAPPIST-1e,35.0,False,G,808,P,0.0
Earth,True,TRAPPIST-1e,18.0,False,G,809,P,0.0
Europa,True,TRAPPIST-1e,27.0,False,B,165,P,0.0
Earth,False,TRAPPIST-1e,46.0,False,F,1019,P,901.0
Europa,True,TRAPPIST-1e,15.0,False,B,166,P,0.0
Europa,True,55 Cancri e,44.0,False,B,166,P,0.0
Europa,False,TRAPPIST-1e,20.0,False,B,166,P,3507.0
Mars,False,TRAPPIST-1e,35.0,False,F,951,S,1443.0
Mars,True,TRAPPIST-1e,19.0,False,F,952,S,0.0
Mars,False,TRAPPIST-1e,26.0,True,F,1021,P,1749.0
Earth,True,55 Cancri e,24.0,False,G,811,P,0.0
Earth,False,TRAPPIST-1e,23.0,False,F,953,S,2102.0
Mars,True,TRAPPIST-1e,5.0,False,F,1022,P,0.0
Europa,False,55 Cancri e,35.0,False,C,194,S,7503.0
Mars,False,TRAPPIST-1e,18.0,False,F,1023,P,1432.0
Mars,True,TRAPPIST-1e,32.0,False,F,954,S,0.0
Earth,True,TRAPPIST-1e,13.0,False,G,812,P,0.0
Earth,False,TRAPPIST-1e,15.0,False,F,955,S,697.0
Earth,False,PSO J318.5-22,18.0,False,F,956,S,671.0
Europa,False,TRAPPIST-1e,41.0,False,B,167,P,5087.0
Earth,False,55 Cancri e,36.0,False,G,813,P,486.0
Earth,False,TRAPPIST-1e,33.0,False,F,1024,P,1101.0
Earth,False,55 Cancri e,41.0,False,E,321,S,792.0
Europa,False,55 Cancri e,47.0,False,A,61,S,6422.0
Europa,True,TRAPPIST-1e,32.0,False,E,322,S,0.0
Earth,False,TRAPPIST-1e,36.0,False,G,824,S,4220.0
Earth,True,TRAPPIST-1e,13.0,False,G,825,S,0.0
Earth,True,PSO J318.5-22,34.0,False,G,814,P,0.0
Earth,False,TRAPPIST-1e,24.0,False,G,814,P,908.0
Mars,True,TRAPPIST-1e,12.0,False,F,958,S,0.0
Mars,False,TRAPPIST-1e,24.0,False,F,958,S,1288.0
Mars,False,TRAPPIST-1e,35.0,False,F,958,S,1309.0
Europa,False,TRAPPIST-1e,26.0,False,C,195,S,19036.0
Europa,False,55 Cancri e,39.0,False,C,195,S,6526.0
Earth,False,TRAPPIST-1e,18.0,False,F,1026,P,736.0
Earth,False,TRAPPIST-1e,23.0,False,G,826,S,784.0
Earth,False,TRAPPIST-1e,31.0,False,F,1028,P,868.0
Mars,False,TRAPPIST-1e,49.0,False,E,324,S,1299.0
Mars,True,TRAPPIST-1e,17.0,False,F,961,S,0.0
Earth,True,55 Cancri e,15.0,False,G,816,P,0.0
Mars,False,PSO J318.5-22,30.0,True,F,963,S,1482.0
Mars,True,TRAPPIST-1e,42.0,False,F,963,S,0.0
Earth,False,55 Cancri e,21.0,False,F,1030,P,639.0
Europa,True,55 Cancri e,41.0,False,C,157,P,0.0
Europa,True,TRAPPIST-1e,14.0,False,C,157,P,0.0
Europa,False,55 Cancri e,27.0,False,C,157,P,2258.0
Europa,False,TRAPPIST-1e,54.0,False,C,196,S,8420.0
Europa,False,55 Cancri e,22.0,False,A,62,S,7474.0
Earth,False,55 Cancri e,36.0,False,F,964,S,2152.0
Earth,False,PSO J318.5-22,56.0,False,F,965,S,1379.0
Earth,False,TRAPPIST-1e,10.0,False,G,817,P,0.0
Earth,True,PSO J318.5-22,14.0,False,G,817,P,0.0
Mars,True,55 Cancri e,27.0,False,F,1033,P,0.0
Mars,False,TRAPPIST-1e,35.0,False,F,967,S,5916.0
Earth,False,TRAPPIST-1e,13.0,False,G,818,P,5208.0
Earth,True,TRAPPIST-1e,22.0,False,G,820,P,0.0
Europa,True,TRAPPIST-1e,29.0,False,E,315,P,0.0
Europa,False,TRAPPIST-1e,32.0,False,E,315,P,20228.0
Earth,False,TRAPPIST-1e,20.0,False,F,970,S,565.0
Earth,False,55 Cancri e,22.0,False,F,972,S,1768.0
Europa,False,TRAPPIST-1e,39.0,False,B,170,P,8050.0
Europa,False,TRAPPIST-1e,19.0,False,B,170,P,3791.0
Earth,True,TRAPPIST-1e,0.0,False,G,821,P,0.0
Earth,True,TRAPPIST-1e,7.0,False,G,821,P,0.0
Earth,False,PSO J318.5-22,32.0,False,E,316,P,793.0
Europa,False,55 Cancri e,49.0,True,C,158,P,8056.0
Mars,True,TRAPPIST-1e,61.0,False,F,1038,P,0.0
Earth,True,55 Cancri e,7.0,False,G,823,P,0.0
Earth,False,TRAPPIST-1e,25.0,False,G,823,P,852.0
Earth,False,55 Cancri e,51.0,False,F,1039,P,712.0
Europa,True,TRAPPIST-1e,56.0,False,E,317,P,0.0
Earth,True,TRAPPIST-1e,29.0,False,G,834,S,0.0
Earth,False,PSO J318.5-22,47.0,False,G,835,S,741.0
Europa,False,TRAPPIST-1e,25.0,False,B,171,P,4307.0
Europa,False,TRAPPIST-1e,28.0,False,B,171,P,5495.0
Europa,False,TRAPPIST-1e,32.0,False,B,171,P,2924.0
Europa,True,55 Cancri e,56.0,False,C,198,S,0.0
Europa,True,55 Cancri e,25.0,False,C,198,S,0.0
Europa,True,TRAPPIST-1e,13.0,False,C,198,S,0.0
Europa,True,TRAPPIST-1e,41.0,False,C,199,S,0.0
Europa,True,55 Cancri e,28.0,False,C,199,S,0.0
Mars,True,TRAPPIST-1e,25.0,False,F,980,S,0.0
Mars,True,TRAPPIST-1e,11.0,False,F,980,S,0.0
Mars,False,TRAPPIST-1e,20.0,False,E,320,P,0.0
Earth,False,TRAPPIST-1e,24.0,False,F,981,S,875.0
Earth,False,55 Cancri e,29.0,False,F,982,S,760.0
Europa,True,55 Cancri e,59.0,False,C,200,S,0.0
Earth,False,TRAPPIST-1e,31.0,False,G,837,S,892.0
Earth,False,TRAPPIST-1e,16.0,False,F,983,S,2055.0
Mars,False,TRAPPIST-1e,65.0,False,F,1045,P,1158.0
Mars,False,TRAPPIST-1e,21.0,False,F,1045,P,2833.0
Earth,True,TRAPPIST-1e,27.0,False,G,827,P,0.0
Earth,False,TRAPPIST-1e,42.0,False,G,828,P,5526.0
Earth,False,55 Cancri e,36.0,False,G,829,P,846.0
Earth,True,PSO J318.5-22,24.0,False,G,829,P,0.0
Earth,False,55 Cancri e,19.0,False,F,1046,P,660.0
Earth,False,TRAPPIST-1e,26.0,False,F,1046,P,948.0
Earth,True,55 Cancri e,19.0,False,G,829,P,0.0
Earth,False,TRAPPIST-1e,35.0,False,F,1046,P,868.0
Earth,False,55 Cancri e,24.0,False,F,984,S,704.0
Europa,False,55 Cancri e,40.0,False,A,47,P,4137.0
Earth,True,PSO J318.5-22,23.0,False,G,840,S,0.0
Mars,False,TRAPPIST-1e,4.0,False,F,1050,P,0.0
Mars,False,TRAPPIST-1e,20.0,False,F,1050,P,1801.0
Mars,True,TRAPPIST-1e,21.0,False,F,1050,P,0.0
Mars,False,TRAPPIST-1e,4.0,False,F,1050,P,0.0
Earth,True,TRAPPIST-1e,18.0,False,G,841,S,0.0
Earth,False,55 Cancri e,26.0,False,F,986,S,796.0
Earth,False,TRAPPIST-1e,13.0,False,F,1051,P,1053.0
Earth,True,TRAPPIST-1e,16.0,False,G,831,P,0.0
Mars,True,TRAPPIST-1e,14.0,False,F,1052,P,0.0
Europa,False,TRAPPIST-1e,40.0,False,B,199,S,3402.0
Mars,False,TRAPPIST-1e,34.0,True,E,321,P,1048.0
Europa,True,55 Cancri e,21.0,False,B,200,S,0.0
Europa,False,TRAPPIST-1e,29.0,False,B,200,S,5841.0
Mars,True,55 Cancri e,41.0,False,D,156,S,0.0
Mars,True,55 Cancri e,16.0,False,F,988,S,0.0
Mars,False,55 Cancri e,39.0,False,F,988,S,1305.0
Earth,True,TRAPPIST-1e,30.0,False,E,322,P,0.0
Earth,False,TRAPPIST-1e,40.0,False,E,322,P,864.0
Earth,False,TRAPPIST-1e,63.0,False,F,989,S,645.0
Mars,False,TRAPPIST-1e,32.0,False,D,163,P,883.0
Earth,False,TRAPPIST-1e,47.0,False,F,990,S,1087.0
Earth,False,55 Cancri e,23.0,False,F,1056,P,720.0
Earth,False,TRAPPIST-1e,23.0,False,F,991,S,698.0
Mars,True,TRAPPIST-1e,19.0,False,F,1057,P,0.0
Europa,True,55 Cancri e,44.0,False,C,159,P,0.0
Europa,False,TRAPPIST-1e,29.0,False,C,159,P,6680.0
Earth,False,TRAPPIST-1e,21.0,False,G,834,P,783.0
Earth,False,TRAPPIST-1e,23.0,False,E,323,P,792.0
Europa,False,TRAPPIST-1e,26.0,True,B,201,S,0.0
Europa,True,55 Cancri e,47.0,False,C,160,P,0.0
Earth,True,TRAPPIST-1e,4.0,False,G,836,P,0.0
Earth,False,TRAPPIST-1e,25.0,False,G,836,P,704.0
Earth,False,TRAPPIST-1e,0.0,False,G,837,P,0.0
Mars,False,TRAPPIST-1e,29.0,False,E,330,S,1359.0
Earth,False,TRAPPIST-1e,21.0,False,F,1058,P,723.0
Earth,False,TRAPPIST-1e,34.0,False,G,838,P,815.0
Earth,True,TRAPPIST-1e,9.0,False,G,838,P,0.0
Earth,True,TRAPPIST-1e,12.0,False,G,838,P,0.0
Earth,False,TRAPPIST-1e,13.0,False,F,994,S,1513.0
Mars,True,TRAPPIST-1e,27.0,False,F,995,S,0.0
Europa,False,TRAPPIST-1e,34.0,False,C,202,S,3994.0
Europa,True,TRAPPIST-1e,18.0,False,B,176,P,0.0
Europa,True,55 Cancri e,16.0,False,B,176,P,0.0
Earth,True,TRAPPIST-1e,43.0,False,G,839,P,0.0
Earth,True,TRAPPIST-1e,0.0,False,G,839,P,0.0
Mars,False,TRAPPIST-1e,45.0,False,F,1059,P,1308.0
Earth,True,TRAPPIST-1e,14.0,False,G,840,P,0.0
Earth,False,TRAPPIST-1e,22.0,False,F,997,S,1500.0
Earth,False,TRAPPIST-1e,2.0,False,G,845,S,0.0
Earth,True,55 Cancri e,28.0,False,G,841,P,0.0
Earth,False,PSO J318.5-22,60.0,False,F,1062,P,1075.0
Earth,False,PSO J318.5-22,48.0,False,G,841,P,771.0
Earth,False,55 Cancri e,18.0,False,E,331,S,827.0
Earth,False,TRAPPIST-1e,31.0,False,F,998,S,1385.0
Europa,True,55 Cancri e,26.0,False,C,163,P,0.0
Europa,False,55 Cancri e,41.0,False,C,163,P,7747.0
Earth,False,TRAPPIST-1e,25.0,False,F,1064,P,923.0
Earth,False,55 Cancri e,0.0,False,G,842,P,0.0
Earth,True,TRAPPIST-1e,30.0,False,G,843,P,0.0
Europa,True,55 Cancri e,18.0,False,B,177,P,0.0
Europa,True,55 Cancri e,32.0,False,B,177,P,0.0
Earth,False,TRAPPIST-1e,28.0,False,F,1000,S,2414.0
Mars,False,TRAPPIST-1e,21.0,False,D,165,P,2578.0
Earth,False,TRAPPIST-1e,25.0,False,F,1065,P,689.0
Mars,True,TRAPPIST-1e,8.0,False,F,1002,S,0.0
Earth,False,TRAPPIST-1e,24.0,False,F,1003,S,1500.0
Mars,True,TRAPPIST-1e,30.0,False,E,334,S,0.0
Earth,True,PSO J318.5-22,24.0,False,G,848,S,0.0
Earth,True,TRAPPIST-1e,13.0,False,G,849,S,0.0
Mars,False,TRAPPIST-1e,23.0,False,F,1004,S,1855.0
Mars,False,TRAPPIST-1e,16.0,False,F,1067,P,2639.0
Earth,False,TRAPPIST-1e,29.0,False,G,844,P,908.0
Earth,False,TRAPPIST-1e,46.0,False,E,326,P,995.0
Earth,True,PSO J318.5-22,13.0,False,G,845,P,0.0
Earth,True,TRAPPIST-1e,22.0,False,G,852,S,0.0
Earth,True,TRAPPIST-1e,29.0,False,G,853,S,0.0
Earth,True,TRAPPIST-1e,46.0,False,G,854,S,0.0
Earth,False,TRAPPIST-1e,24.0,False,F,1005,S,1235.0
Earth,True,TRAPPIST-1e,33.0,False,G,855,S,0.0
Mars,False,TRAPPIST-1e,38.0,False,F,1006,S,1574.0
Earth,True,TRAPPIST-1e,57.0,False,G,847,P,0.0
Earth,False,TRAPPIST-1e,38.0,False,G,848,P,2330.0
Earth,False,TRAPPIST-1e,28.0,False,G,856,S,834.0
Mars,False,TRAPPIST-1e,25.0,False,E,327,P,1014.0
Mars,True,TRAPPIST-1e,22.0,False,F,1007,S,0.0
Mars,False,TRAPPIST-1e,33.0,False,F,1071,P,2623.0
Earth,False,TRAPPIST-1e,35.0,False,F,1008,S,1571.0
Earth,False,TRAPPIST-1e,24.0,False,F,1009,S,802.0
Europa,True,TRAPPIST-1e,31.0,False,B,202,S,0.0
Europa,True,TRAPPIST-1e,16.0,False,B,202,S,0.0
Europa,False,55 Cancri e,8.0,False,B,202,S,0.0
Mars,True,TRAPPIST-1e,20.0,False,F,1010,S,0.0
Mars,False,TRAPPIST-1e,26.0,False,D,159,S,1057.0
Europa,False,55 Cancri e,43.0,False,B,178,P,3394.0
Europa,False,TRAPPIST-1e,70.0,False,C,204,S,3598.0
Earth,True,55 Cancri e,17.0,False,G,849,P,0.0
Earth,True,TRAPPIST-1e,14.0,False,G,850,P,0.0
Earth,True,TRAPPIST-1e,21.0,False,G,858,S,0.0
Earth,False,55 Cancri e,37.0,False,F,1012,S,649.0
Earth,False,TRAPPIST-1e,15.0,False,F,1073,P,1102.0
Europa,False,55 Cancri e,20.0,False,A,64,S,2373.0
Europa,False,55 Cancri e,36.0,True,C,205,S,12535.0
Earth,False,TRAPPIST-1e,21.0,False,E,336,S,662.0
Earth,False,TRAPPIST-1e,28.0,False,F,1075,P,921.0
Mars,True,TRAPPIST-1e,20.0,False,F,1076,P,0.0
Earth,False,TRAPPIST-1e,26.0,False,F,1077,P,828.0
Earth,False,TRAPPIST-1e,25.0,False,F,1078,P,923.0
Earth,False,TRAPPIST-1e,29.0,False,F,1014,S,724.0
Europa,False,55 Cancri e,39.0,True,B,179,P,4841.0
Earth,False,TRAPPIST-1e,18.0,False,F,1079,P,1319.0
Europa,True,55 Cancri e,37.0,False,B,203,S,0.0
Earth,False,TRAPPIST-1e,35.0,False,E,337,S,865.0
Earth,False,TRAPPIST-1e,26.0,False,F,1016,S,683.0
Earth,True,55 Cancri e,0.0,False,G,860,S,0.0
Earth,False,55 Cancri e,27.0,False,G,854,P,3969.0
Europa,False,TRAPPIST-1e,25.0,False,C,206,S,4548.0
Earth,True,TRAPPIST-1e,32.0,False,G,856,P,0.0
Earth,True,TRAPPIST-1e,14.0,False,G,862,S,0.0
Earth,True,TRAPPIST-1e,16.0,False,G,863,S,0.0
Earth,True,55 Cancri e,51.0,False,G,864,S,0.0
Europa,True,TRAPPIST-1e,21.0,False,B,181,P,0.0
Europa,True,55 Cancri e,31.0,False,B,181,P,0.0
Earth,False,TRAPPIST-1e,7.0,False,G,857,P,0.0
Earth,False,TRAPPIST-1e,3.0,False,G,857,P,0.0
Earth,True,TRAPPIST-1e,2.0,False,G,857,P,0.0
Earth,False,55 Cancri e,7.0,False,G,857,P,0.0
Mars,False,TRAPPIST-1e,18.0,False,F,1019,S,1760.0
Earth,False,TRAPPIST-1e,23.0,False,F,1084,P,2897.0
Mars,False,TRAPPIST-1e,32.0,False,F,1021,S,5341.0
Europa,True,TRAPPIST-1e,27.0,False,B,182,P,0.0
Earth,False,TRAPPIST-1e,23.0,False,F,1085,P,552.0
Earth,False,TRAPPIST-1e,18.0,False,F,1086,P,778.0
Mars,True,55 Cancri e,23.0,False,F,1087,P,0.0
Europa,True,55 Cancri e,31.0,False,E,330,P,0.0
Europa,False,TRAPPIST-1e,32.0,False,E,330,P,1751.0
Earth,False,PSO J318.5-22,21.0,False,F,1023,S,757.0
Mars,True,TRAPPIST-1e,28.0,False,F,1092,P,0.0
Europa,False,TRAPPIST-1e,38.0,False,B,183,P,0.0
Earth,False,TRAPPIST-1e,20.0,False,F,1094,P,809.0
Earth,False,TRAPPIST-1e,23.0,False,F,1095,P,633.0
Earth,False,TRAPPIST-1e,48.0,False,G,862,P,500.0
Earth,True,55 Cancri e,15.0,False,G,867,S,0.0
Earth,False,TRAPPIST-1e,30.0,False,G,867,S,723.0
Earth,False,TRAPPIST-1e,36.0,False,G,868,S,710.0
Earth,True,TRAPPIST-1e,20.0,False,G,869,S,0.0
Mars,False,TRAPPIST-1e,17.0,False,E,332,P,946.0
Europa,False,55 Cancri e,38.0,False,C,168,P,10947.0
Europa,True,55 Cancri e,38.0,False,C,168,P,0.0
Earth,False,TRAPPIST-1e,21.0,False,E,334,P,827.0
Europa,False,TRAPPIST-1e,18.0,False,C,169,P,7548.0
Mars,False,TRAPPIST-1e,26.0,False,D,168,P,1056.0
Europa,False,TRAPPIST-1e,35.0,False,C,170,P,4548.0
Europa,True,55 Cancri e,13.0,False,B,205,S,0.0
Europa,False,TRAPPIST-1e,39.0,False,B,205,S,9670.0
Mars,False,PSO J318.5-22,49.0,False,D,161,S,1775.0
Mars,False,TRAPPIST-1e,28.0,False,E,339,S,0.0
Earth,False,TRAPPIST-1e,27.0,False,F,1098,P,796.0
Earth,False,TRAPPIST-1e,29.0,False,E,340,S,4549.0
Mars,True,TRAPPIST-1e,38.0,False,F,1100,P,0.0
Europa,True,55 Cancri e,35.0,False,E,336,P,0.0
Mars,True,TRAPPIST-1e,37.0,False,F,1102,P,0.0
Earth,False,TRAPPIST-1e,60.0,False,E,337,P,996.0
Europa,True,TRAPPIST-1e,31.0,False,E,338,P,0.0
Europa,True,TRAPPIST-1e,4.0,False,C,209,S,0.0
Europa,False,55 Cancri e,46.0,False,C,209,S,9391.0
Europa,True,TRAPPIST-1e,13.0,False,C,210,S,0.0
Europa,True,TRAPPIST-1e,26.0,False,C,210,S,0.0
Europa,False,TRAPPIST-1e,30.0,False,C,173,P,6855.0
Earth,False,TRAPPIST-1e,42.0,False,F,1030,S,3417.0
Mars,False,TRAPPIST-1e,36.0,False,F,1104,P,1148.0
Europa,False,TRAPPIST-1e,34.0,True,A,65,S,6544.0
Europa,False,TRAPPIST-1e,26.0,False,A,65,S,5041.0
Mars,False,TRAPPIST-1e,31.0,False,D,170,P,3224.0
Mars,False,TRAPPIST-1e,48.0,False,D,171,P,746.0
Mars,False,TRAPPIST-1e,27.0,False,F,1106,P,1348.0
Earth,True,TRAPPIST-1e,24.0,False,G,872,S,0.0
Earth,True,PSO J318.5-22,20.0,False,G,872,S,0.0
Earth,False,TRAPPIST-1e,48.0,False,F,1032,S,891.0
Mars,False,TRAPPIST-1e,35.0,True,E,343,S,1298.0
Mars,False,TRAPPIST-1e,14.0,False,D,172,P,2399.0
Mars,False,TRAPPIST-1e,28.0,False,D,173,P,2578.0
Mars,True,TRAPPIST-1e,42.0,False,D,162,S,0.0
Mars,True,TRAPPIST-1e,8.0,False,D,162,S,0.0
Mars,True,55 Cancri e,30.0,False,D,162,S,0.0
Earth,False,TRAPPIST-1e,44.0,False,G,869,P,812.0
Earth,False,TRAPPIST-1e,38.0,False,F,1111,P,804.0
Mars,False,TRAPPIST-1e,32.0,False,D,174,P,3015.0
Mars,False,TRAPPIST-1e,16.0,False,D,174,P,3367.0
Mars,False,TRAPPIST-1e,33.0,False,D,163,S,2383.0
Europa,False,TRAPPIST-1e,38.0,False,B,206,S,6087.0
Earth,False,TRAPPIST-1e,16.0,False,G,871,P,928.0
Earth,False,PSO J318.5-22,16.0,False,G,872,P,769.0
Earth,False,TRAPPIST-1e,11.0,False,G,872,P,0.0
Earth,False,TRAPPIST-1e,22.0,False,F,1112,P,1235.0
Earth,False,TRAPPIST-1e,43.0,False,F,1112,P,1544.0
Earth,True,PSO J318.5-22,20.0,False,G,872,P,0.0
Earth,False,TRAPPIST-1e,22.0,False,F,1113,P,1069.0
Mars,False,TRAPPIST-1e,30.0,False,E,340,P,1298.0
Mars,True,TRAPPIST-1e,18.0,False,F,1114,P,0.0
Earth,False,TRAPPIST-1e,39.0,False,F,1036,S,830.0
Earth,False,TRAPPIST-1e,37.0,False,G,873,S,3762.0
Mars,False,TRAPPIST-1e,49.0,False,F,1116,P,742.0
Mars,False,TRAPPIST-1e,28.0,False,E,341,P,2082.0
Mars,False,PSO J318.5-22,13.0,False,F,1117,P,1698.0
Mars,False,TRAPPIST-1e,18.0,False,F,1118,P,3674.0
Mars,False,TRAPPIST-1e,25.0,False,F,1118,P,1119.0
Earth,True,TRAPPIST-1e,19.0,False,G,873,P,0.0
Mars,False,TRAPPIST-1e,50.0,False,F,1121,P,1406.0
Mars,False,TRAPPIST-1e,44.0,False,F,1123,P,1288.0
Earth,True,PSO J318.5-22,52.0,False,G,875,P,0.0
Earth,True,TRAPPIST-1e,7.0,False,G,875,S,0.0
Earth,False,55 Cancri e,30.0,False,F,1041,S,716.0
Earth,False,TRAPPIST-1e,27.0,False,F,1041,S,1109.0
Europa,True,55 Cancri e,24.0,False,B,207,S,0.0
Earth,False,55 Cancri e,13.0,False,F,1124,P,699.0
Mars,True,55 Cancri e,17.0,False,F,1126,P,0.0
Earth,True,PSO J318.5-22,16.0,False,G,877,P,0.0
Earth,False,55 Cancri e,28.0,False,F,1044,S,1128.0
Mars,False,55 Cancri e,13.0,False,E,344,P,10801.0
Earth,False,TRAPPIST-1e,39.0,False,F,1129,P,740.0
Earth,False,TRAPPIST-1e,24.0,False,E,351,S,987.0
Europa,False,TRAPPIST-1e,38.0,False,C,213,S,4079.0
Mars,False,TRAPPIST-1e,20.0,False,F,1131,P,1492.0
Earth,False,TRAPPIST-1e,21.0,False,F,1045,S,724.0
Mars,False,TRAPPIST-1e,27.0,False,F,1132,P,2570.0
Mars,True,TRAPPIST-1e,6.0,False,F,1132,P,0.0
Europa,True,55 Cancri e,41.0,False,B,185,P,0.0
Europa,False,55 Cancri e,33.0,True,B,185,P,9728.0
Europa,False,TRAPPIST-1e,6.0,False,B,185,P,0.0
Europa,False,55 Cancri e,35.0,False,B,185,P,17003.0
Earth,False,TRAPPIST-1e,31.0,False,F,1046,S,2725.0
Earth,False,PSO J318.5-22,37.0,False,F,1047,S,570.0
Earth,False,TRAPPIST-1e,49.0,False,G,879,S,1024.0
Earth,False,TRAPPIST-1e,17.0,False,G,880,S,886.0
Mars,False,TRAPPIST-1e,29.0,False,F,1048,S,1773.0
Earth,True,55 Cancri e,36.0,False,G,881,S,0.0
Earth,False,PSO J318.5-22,17.0,False,F,1135,P,683.0
Mars,True,55 Cancri e,45.0,False,F,1050,S,0.0
Earth,False,TRAPPIST-1e,20.0,False,G,880,P,809.0
Mars,True,TRAPPIST-1e,24.0,False,F,1136,P,0.0
Europa,True,TRAPPIST-1e,28.0,False,B,186,P,0.0
Europa,False,TRAPPIST-1e,15.0,False,B,186,P,7358.0
Europa,False,TRAPPIST-1e,53.0,False,B,186,P,11789.0
Europa,True,TRAPPIST-1e,51.0,False,B,186,P,0.0
Earth,True,TRAPPIST-1e,1.0,False,G,881,P,0.0
Earth,False,TRAPPIST-1e,20.0,False,G,882,S,887.0
Earth,False,TRAPPIST-1e,23.0,False,F,1052,S,1344.0
Earth,False,TRAPPIST-1e,22.0,False,F,1053,S,822.0
Earth,True,55 Cancri e,22.0,False,G,882,P,0.0
Europa,True,TRAPPIST-1e,13.0,False,B,210,S,0.0
Europa,False,TRAPPIST-1e,28.0,False,B,210,S,0.0
Earth,True,TRAPPIST-1e,40.0,False,G,884,S,0.0
Mars,False,55 Cancri e,21.0,False,D,175,P,4157.0
Earth,False,TRAPPIST-1e,35.0,False,G,885,S,887.0
Earth,False,TRAPPIST-1e,22.0,False,F,1140,P,1449.0
Europa,True,TRAPPIST-1e,37.0,False,D,166,S,0.0
Mars,False,TRAPPIST-1e,21.0,False,E,356,S,0.0
Earth,False,TRAPPIST-1e,27.0,False,F,1055,S,800.0
Earth,True,TRAPPIST-1e,20.0,False,G,887,S,0.0
Earth,True,TRAPPIST-1e,15.0,False,G,884,P,0.0
Europa,False,55 Cancri e,31.0,False,A,67,S,4616.0
Earth,True,TRAPPIST-1e,18.0,False,G,889,S,0.0
Earth,False,TRAPPIST-1e,27.0,False,G,889,S,927.0
Earth,False,TRAPPIST-1e,22.0,False,F,1141,P,804.0
Earth,False,TRAPPIST-1e,56.0,False,G,890,S,782.0
